datetime,north_generation,north_demand,south_generation,south_demand,metropolitan_generation,metropolitan_demand,central_generation,central_demand,northeast_generation,northeast_demand,malaysia_IMP,malaysia_EXP,EDL_IMP,EDL_EXP,hongsa_IMP,cambodia_EXP
06/08/2023 2:00,1990.7,1918.2,1584.4,2003,3065.2,6312.4,10257.7,9988.1,1403.9,2692.4,,28.1,653,0,1001,
06/08/2023 3:00,2005.4,1843.7,1367.6,1930.3,3093.5,6022,10005.4,9757.3,1432.3,2564.1,,28.8,649.3,0,1007.8,
06/08/2023 4:00,1801.3,1860.6,1593.6,1886.5,3080.9,5849.5,9780.2,9519.9,1433.1,2478.9,,28.8,641.8,0,1006.3,
06/08/2023 5:00,1797.1,1911.8,1468.4,1901.3,3068.1,5712.9,9593.6,9151.6,1395,2550,,28.8,641.8,0,1006.5,
06/08/2023 6:00,1776.9,2083.1,1371.4,1953.1,3064.7,5620.1,9552.7,9047.8,1419.5,2618.7,,28.8,614.3,0,1007,
06/08/2023 7:00,1792.6,1875.9,1461.9,1818.7,2814.4,5470.1,8736.3,8410.1,1430.6,2331,,28.6,602.9,0,997.8,
06/08/2023 8:00,1837.4,1824.7,1152.4,1816.9,2782.3,5553.9,8664.4,7765.2,1131.7,2243.7,,28.6,589.7,0,1018.2,
06/08/2023 9:00,1859.9,1926.3,1259.5,1945.8,2838.7,5969.6,9077.9,7661,1318.5,2256.5,,28.4,541.2,0,833.3,
06/08/2023 10:00,1915.3,2009.7,1301.6,2038.1,2956.4,6266,9129.8,7572.3,1335.6,2280.7,,28.4,634.1,0,864.7,
06/08/2023 11:00,1881.2,1985,1317.5,2073.7,2978.5,6300.8,9147.4,7578.9,1330.1,2292.4,,28.4,619.9,0,933.1,
06/08/2023 12:00,1942.2,2020.7,1278.6,2049.5,2811.4,6296.7,8990.5,7405.8,1353.2,2237.8,,28.1,618,0,1016.4,
06/08/2023 13:00,1880.5,2044.6,1314.4,2069.5,3015.4,6346.5,9070.7,7464.3,1287.9,2269.1,,28.8,586.9,0,1018.4,
06/08/2023 14:00,1859.8,2079.6,1371.8,2124.6,3013,6620.2,9381.4,7938,1183.9,2372,,29.1,588.5,0,1025.6,
06/08/2023 15:00,1828,2034.8,1349.6,2126.6,3019.8,6727.9,9429.8,8253.6,1415.5,2488.9,,29.2,624.1,0,1015.4,
06/08/2023 16:00,1924.9,2138.5,1542.8,2107.5,3066.5,6636,9574.5,8473.7,1255.7,2624.2,,29.2,599.5,0,1010.1,
06/08/2023 17:00,2199.4,2224.7,1516.3,2056.3,3018.9,6443.6,9548.1,8650.3,1286.5,2663.1,,29.2,565,0,1013.4,
06/08/2023 18:00,2429.1,2296.4,1623.5,2090.8,3035.4,6526.2,9932.9,8840.9,1082.4,2884.5,,29.2,538.7,0,712.2,
06/08/2023 19:00,2440.4,2609.1,1748.1,2485.5,3379.3,7036.5,11675,9548.2,1348.2,3355.4,,29.1,507.4,0,510.2,
06/08/2023 20:00,2532.5,2707.6,1886,2535.1,3357.5,7382.9,12160.7,9635.1,1293.2,3395.2,,29,541.3,0,479.6,
06/08/2023 21:00,2522.9,2595.2,1867.1,2522.4,3354.1,7492.9,12253.2,9919,1335.5,3250.7,,28.8,543.7,0,478.5,
06/08/2023 22:00,2521.1,2374.9,1774.9,2431.8,3234.7,7284.6,11601.2,9781.2,1284,3034.6,,28.8,590.6,0,479.4,
06/08/2023 23:00,2366.3,2161.5,1762.4,2333.4,3096.2,6955.1,10839.9,9567.9,1215.5,2853,,28.7,602,0,481.1,
07/08/2023 0:00,2366.9,1954.4,1452,2180.4,3001.7,6437.9,9624.6,9009.6,1392.6,2705.5,,28.7,607,0,481.4,
07/08/2023 1:00,1767,1815.1,1370,2096.1,2971.2,6022.1,9461.1,8807.6,1384,2583.5,29.9,,622.3,0,479.9,
07/08/2023 2:00,1774.1,1734.3,1461.7,2008.8,2925.5,5717.5,9397.7,8621.6,1506.5,2434.6,29.9,,634.9,0,480.5,
07/08/2023 3:00,1770.7,1668.3,1242.3,1945,2786.1,5448.6,9369,8437.7,1485.3,2349.7,29.9,,619.9,0,479.6,
07/08/2023 4:00,1767.6,1619,1338.4,1908,2464.2,5248,9198.6,8346.4,1491.4,2347.3,29.9,,635.6,0,479,
07/08/2023 5:00,1768.5,1736.8,1391,1952.9,2797.4,5369.6,9342.5,8383.2,1432.4,2451.6,29.9,,582.6,0,479.6,
07/08/2023 6:00,1777,2010.7,1629,2060.9,3012.1,5731.8,9877.7,8861.6,1363.6,2719.5,29.9,,539.3,0,479.7,
07/08/2023 7:00,1767.4,1884.9,1483.5,1898.7,2954.1,6013.9,9472.8,8523.7,1366.1,2506.6,30.1,,517.6,0,490.3,
07/08/2023 8:00,1809.1,1853.7,1524.3,1895.4,3076.3,6980.3,10158.5,9257.6,1295.4,2444.3,30.2,,537.9,0,489.6,
07/08/2023 9:00,1978.8,1915.8,1824.6,2127.1,3067.9,8000.6,11402.4,9726,1684,2599.5,30.5,,540.1,0,488.7,
07/08/2023 10:00,2026.6,1949.9,1870.7,2231,3180.7,8293.9,11726.7,9824.4,1728.7,2642.6,30.5,,539.6,0,488.9,
07/08/2023 11:00,2149.7,2016.7,1856.2,2284.9,3279.6,8429,12031.7,9786.7,1370.9,2635.8,30.4,,571.8,0,488,
07/08/2023 12:00,1890.9,1970.1,1615.9,2189.8,3181.2,8060.4,11218.8,8999.5,1371.2,2549.3,30.3,,564.7,0,488.1,
07/08/2023 13:00,1929.3,1948.3,1629.9,2182.7,3222.3,8217.6,11580.7,9197.5,1310.2,2569.6,30.1,,594.4,0,489.5,
07/08/2023 14:00,2044.1,2012.7,1833.3,2325.4,3260.6,8574.4,12891.4,10364.8,1316.6,2725.4,30.1,,557.5,0,488.5,
07/08/2023 15:00,2024.4,2067.7,1917.5,2318.6,3255.8,8585.4,13200.6,10514.2,1320.6,2741.8,0.6,,587.2,0,490.1,
07/08/2023 16:00,1983.5,2076.3,1912.4,2250.8,3254.7,8422.7,13066.7,10514.6,1277.4,2734.8,0.6,,584.7,0,488,
07/08/2023 17:00,1936,2041.8,1696.4,2119.7,3161.4,7800.4,12295.6,9932.4,1126.5,2727.9,0.5,,571.6,0,487.7,
07/08/2023 18:00,2085.1,2155.9,1791.4,2107.6,3246.8,7556.3,12851.7,10161.1,1127,2878,0.5,,542.7,0,488.8,
07/08/2023 19:00,2408.2,2522.7,2047,2465.7,3251.7,7949.7,13891.9,10892.9,1301.8,3462.5,0.8,,495.3,0,488.9,
07/08/2023 20:00,2452.2,2571.9,2192.5,2488.7,3273.9,8100,13660.4,10870.1,1318.9,3413.8,0.8,,519.1,0,487.6,
07/08/2023 21:00,2519.7,2421.1,2034.4,2442.8,3064.1,8100.2,13659.4,11028.2,1387.8,3245.9,1,,551.8,0,487.4,
07/08/2023 22:00,2457.3,2226.1,1945.1,2342.9,3007.3,7887.2,12794.3,10660.5,1481.7,2934.6,1.2,,583.2,0,488.5,
07/08/2023 23:00,2506.7,2141.6,1968,2309.5,3025.2,7577.3,12955.9,11251.7,1363.7,2940.9,1.2,,625.2,0,490.3,
08/08/2023 0:00,2594,2018.1,1838.7,2164.5,2806,7107.8,11687.5,10542.7,1347.8,2758.8,1.2,,642.1,0,486.2,
08/08/2023 1:00,1887.3,1899.3,1734.6,2063.1,2857.1,6671,11857.8,10510.1,1356.7,2687,1.2,,624.1,0,488.9,
08/08/2023 2:00,1775.8,1845.5,1632.2,1998.1,2788,6419.6,11194.7,10210.1,1441.3,2596.6,1.2,,631.9,0,489.2,
08/08/2023 3:00,1772.1,1780.4,1644.8,1941.2,2840.4,6163.9,10895.1,10061.5,1458,2558.7,1.2,,643.1,0,484.1,
08/08/2023 4:00,1769.9,1771.8,1539.1,1893.3,2912.1,5993.4,10848,9814.9,1434.2,2522.2,1.2,,657.9,0,489,
08/08/2023 5:00,1765.6,1821.6,1617.7,1945,2957.1,5934.9,10992.7,9831.1,1310.7,2594.1,1.2,,638.8,0,488.6,
08/08/2023 6:00,1853.1,2083.2,1728.1,2041.2,3020,6199.7,11824.1,10099.6,1266.4,2818.8,1.2,,582.6,0,489.2,
08/08/2023 7:00,1773.9,1945.8,1640.5,1891.6,3016.6,6369.9,10991.1,9527.7,1336.2,2540.5,1.2,,559.3,0,488.9,
08/08/2023 8:00,1801.9,1855,1650.6,1876.6,3135.1,7156.3,11511.1,9607.8,1303.5,2455.8,1.4,,529.2,0,489.8,
08/08/2023 9:00,1830.1,2013,1772.7,2063.1,3071.9,8110.1,12638.8,10019.7,1521.1,2671.9,1.4,,522,0,487.4,
08/08/2023 10:00,1835.9,2032.2,1760.6,2145.8,3244.7,8465.4,13105.6,9941.2,1411.3,2724.2,1.6,,500.3,0,488.6,
08/08/2023 11:00,2103.2,2075.5,1696.7,2165.9,3376.3,8533.2,13026.4,9744.2,1514.1,2777.7,1.6,,485.8,0,488,
08/08/2023 12:00,1925.8,1914.7,1364,2058.1,3312.2,8102.5,12764.4,9038.7,1528.4,2703.7,1.6,,537.7,0,489.2,
08/08/2023 13:00,2174.3,1908.6,1635,2059.5,3410.9,8394.7,13176.9,9466.9,1475.9,2736.7,1.2,,499.5,0,488.7,
08/08/2023 14:00,2238.6,2011.8,1780.6,2149.8,3393.7,8729.7,13918.2,10361.7,1430.3,2905.2,1.2,,460.5,0,488.4,
08/08/2023 15:00,2271.3,2036,1771.2,2138.1,3377.3,8764.8,14203.5,10465.4,1319.6,2957.7,1.2,,511.1,0,488.9,
08/08/2023 16:00,2192.7,2040.2,1689.5,2106.6,3394.5,8642.3,14165.9,10774.3,1507.1,2952.2,29.5,,504.4,0,488,
08/08/2023 17:00,2281.7,1999.5,1603.9,2000,2868.1,7662.6,14127.8,10278,746.7,2960,29.3,,560.2,0,489.3,
08/08/2023 18:00,2420.3,2099.2,1657.1,1997.6,2907.5,7562.3,14052.5,10446.6,759.7,3051.1,29.1,,486.8,0,492.9,
08/08/2023 19:00,2404.2,2478.1,1801.2,2363.1,2899.1,7692.6,14845.8,11140.2,1343,3553.2,29.1,,466.1,0,489.5,
08/08/2023 20:00,2536.8,2476,1910.6,2367.9,2848.3,7805.9,15228.2,10993.7,1285.2,3506.9,29.2,,515.8,0,489.2,
08/08/2023 21:00,2546.6,2294.7,1843.4,2306.5,3377.5,8003.9,15009.6,10914.7,1256.6,3269.6,29.3,,546.2,0,488.6,
08/08/2023 22:00,2551.3,2093.8,1671.2,2214.7,3352,7718.9,14345.4,10710.2,1167.6,2975.1,29.4,,603.8,0,488.3,
08/08/2023 23:00,2446.8,1988.6,1644.7,2203.5,2994.2,7394.2,14609.1,11070.3,1074.2,2913,29.4,,625.4,0,490.1,
09/08/2023 0:00,2431.1,1870.3,1680.2,2093.7,2841.1,6968.8,13333.7,10469.9,1104.8,2776.4,29.7,,613.9,0,489.2,
09/08/2023 1:00,1771.2,1725.2,1628.9,2014.7,2871.3,6563.3,13418.7,10434.3,1115.1,2663.8,29.7,,627.1,0,490.1,
09/08/2023 2:00,1763.7,1685.2,1611.5,1946.2,2840.3,6321.2,13092.3,10141.5,1144.6,2564.6,29.7,,642.9,0,490.1,
09/08/2023 3:00,1760.3,1662.7,1500.9,1889.4,2839,6062.5,12603.2,9804.8,1021,2516.6,29.7,,650.8,0,489.7,
09/08/2023 4:00,1768.7,1650.4,1431.2,1863.2,2834.2,5885,12183.2,9735,986.1,2515.3,29.7,,664.3,0,490.4,
09/08/2023 5:00,1769.2,1775.6,1564.6,1893.9,2859.7,5887.7,12575.1,9781.1,760.9,2648.2,29.7,,653.5,0,489.8,
09/08/2023 6:00,1855.3,2040.8,1624.4,2042.7,2876.1,6184.6,13223.7,9938.5,1081.6,2826.8,29.7,,590.7,0,489.2,
09/08/2023 7:00,1781.6,1855.5,1553.5,1867.5,2880,6306.1,12486.8,9443.9,894.1,2472.3,29.7,,596.5,0,489.5,
09/08/2023 8:00,1809.2,1790.3,1527,1878,2805.6,7134,12946.2,9509.7,907.8,2320,30.3,,585.9,0,489.5,
09/08/2023 9:00,2050,1887.2,1552.3,2075.2,2793,8068,13924,10016,1171.9,2470.4,30.2,,566.4,0,489.5,
09/08/2023 10:00,2211.4,1950.5,1615.2,2154.2,2962.6,8404.9,14390.5,9985,1190.8,2558.2,30.4,,558,0,488.8,
09/08/2023 11:00,2231.1,1963.2,1697.8,2253.3,3147.8,8470.5,14795.9,10161.3,1227.6,2588.1,30.3,,524.2,0,489.5,
09/08/2023 12:00,1890.4,1897.9,1600.6,2153.5,2988,7934.1,14128.6,9270.8,969.8,2546.2,30.1,,552.3,0,492.4,
09/08/2023 13:00,1866.6,1902.9,1713.9,2163.9,3188.6,8250.5,14623.8,9607.3,940.6,2569.3,0.8,,534.3,0,488.8,
09/08/2023 14:00,2232.1,2121.3,1721.4,2271.3,3118.2,8640.5,14674.7,10289.8,1296.2,2879.9,0.8,,489.7,0,496.1,
09/08/2023 15:00,2202.8,2195.1,1799.6,2265.2,3129.8,8656.6,14868.2,10433.2,1295.5,2916.8,0.4,,510.9,0,494.7,
09/08/2023 16:00,2275.9,2155.9,1730.8,2213,3223.6,8606.2,15164,10613.5,1235.5,2945,0.4,,549.1,0,492.3,
09/08/2023 17:00,2257,2120.2,1618.4,2115,3023.3,8138.1,14540.9,10086.9,1080.7,2869,0.2,,560.8,0,495.8,
09/08/2023 18:00,2489.8,2250.2,1657.5,2109.9,2487.5,7758.4,14541.2,10444.6,1076.8,2963.5,29.4,,584.5,0,494.7,
09/08/2023 19:00,2480.7,2563,1966.7,2468.4,3291.7,8116.1,15239.5,11032.1,1539.5,3747.3,29.3,,498.2,0,494.1,
09/08/2023 20:00,2502.1,2691.3,1979.2,2449,3062.5,8104.6,15071.3,10990.1,1592.8,3833.1,29.3,,512.6,0,493,
09/08/2023 21:00,2494.5,2581.3,1968.3,2403.9,2946.5,8007.7,14699.3,11126.1,1601.1,3668.6,29.7,,541.1,0,495.8,
09/08/2023 22:00,2482.2,2396.3,1924.2,2285.6,2568,7656.8,14503.6,11065.4,1273,3367.8,29.7,,610,0,495.8,
09/08/2023 23:00,2487.6,2228,1892.1,2291.5,2678.5,7461.6,14097.3,11238.5,1481,3278.5,29.9,,590.2,0,492.9,
10/08/2023 0:00,2216.5,2054.3,1918.9,2141.7,2530,6874.2,12798.8,10601,1336.2,3053.5,29.9,,628.7,0,493.6,
10/08/2023 1:00,1769,1971.1,1607.4,2025.5,2856.4,6591.7,12551.3,10384.2,1348.9,2897.3,29.9,,637.1,0,493.6,
10/08/2023 2:00,1762.2,1892.4,1590.6,1945,2812.2,6272.1,12130.5,10184.3,1384.4,2771.5,29.9,,643.1,0,493.2,
10/08/2023 3:00,1743.3,1812.4,1589.6,1886.7,2830.7,6011,11802.9,9966.3,1271.5,2656.4,29.9,,633.7,0,490.4,
10/08/2023 4:00,1752,1804.9,1507.4,1854.2,2829.8,5786,11911.5,9823.8,769.2,2647.8,29.9,,656.2,0,493.6,
10/08/2023 5:00,1750.6,1899.7,1457.4,1892.2,3066.9,5755.5,11614.7,9737,961.7,2729.5,29.9,,648.4,0,495.8,
10/08/2023 6:00,1744.5,2176.3,1547.8,2024.7,3061.8,6004,11937.2,9954,1213.4,2823.5,29.9,,601.3,0,494.9,
10/08/2023 7:00,1770.2,1940.2,1304.2,1861.5,3082.5,6185.3,11462.2,9491.1,1218.1,2579.9,30.1,,601.3,0,494.4,
10/08/2023 8:00,1831.2,1890,1420.5,1850.5,3114.2,7005.8,11972.6,9480.2,1143.7,2515.8,30.3,,608.3,0,496.6,
10/08/2023 9:00,1973.3,2014.3,1567.6,2043.7,3040.3,8001.3,12671.4,9755.4,1220.2,2606.5,30.5,,557.2,0,493.9,
10/08/2023 10:00,2130.1,2033.5,1629,2163.3,3122.4,8344.2,13229.9,9698.2,1243.6,2705.4,30.5,,554.3,0,497.2,
10/08/2023 11:00,2316.4,2098.5,1651.4,2223.4,3313.6,8438.1,13101.5,9688.9,1227.4,2747.3,30.5,,516,0,494.7,
10/08/2023 12:00,2164.5,2065.7,1595.8,2114.8,3268.6,8106,12641.9,9006.6,1299.4,2727.5,30.3,,534.7,0,491.7,
10/08/2023 13:00,2291,2201.1,1666.9,2147.9,3328.5,8338.9,12902.1,9379.7,1289.6,2825.9,30.1,,549.3,0,497,
10/08/2023 14:00,2425.7,2442.4,1790.2,2286.8,3314.5,8861.3,13900.6,10352.4,1286.2,3094.8,30.1,,553.4,0,496.6,
10/08/2023 15:00,2332.6,2411.9,1850.2,2257.6,3298.5,8819.2,13888,10534.3,1280.2,3202.5,29.5,,572.2,0,532.1,
10/08/2023 16:00,2436.8,2421,1868.2,2206.5,3292.3,8828.2,13840,10696.9,1228.8,3201.5,1.1,,556.1,0,658.8,
10/08/2023 17:00,2303.4,2314.9,1674.5,2033.8,3231.1,8363.7,13052.5,10271.7,1160.5,3090.7,,29.1,601.1,0,741.3,
10/08/2023 18:00,2228.1,2426.6,1668.7,2060.2,3276.6,8098.4,13113,10505,1056.4,3141.7,,29.1,591.2,0,864.5,
10/08/2023 19:00,2468.9,2761.3,1856.1,2404.6,3295.9,8466.5,14103.5,11221.7,1744.9,3901.1,,29.3,510.3,0,951.6,
10/08/2023 20:00,2454.7,2976.3,1925.9,2413.8,3292.6,8471.7,14283.9,11289.2,2049.7,4064.2,,28.9,513.9,0,906.8,
10/08/2023 21:00,2457.1,2910.9,2065.6,2354.8,3303,8573.3,14732.2,11485.2,1701.3,4014.3,,28.8,380.6,21.6,906.5,
10/08/2023 22:00,2459.8,2743.5,1898.6,2254.4,3296.7,8371.4,13621.6,11227.2,1717,3727,,29,528.8,0,1007.1,
10/08/2023 23:00,2481.7,2568,1827.7,2221,3133.4,8178.7,12990.3,11508,2264.6,3584.5,,28.7,554.7,0,1013.4,
11/08/2023 0:00,2511.4,2380.2,1807.8,2085,3006.9,7582.1,12194.6,10819.4,1536.1,3399.9,,28.7,595.3,0,1020.5,
11/08/2023 1:00,1790.9,2191.3,1710.5,1981.2,2982.8,7064.9,12393.9,10665.8,1477.7,3129.6,,28.7,565,0,1018.1,
11/08/2023 2:00,1726.9,2069.2,1599.1,1891.9,2989.8,6802.4,11737.6,10278.4,1434.8,2997.5,,28.7,584.8,0,1025.5,
11/08/2023 3:00,1711.8,1960.6,1601.5,1843.7,3037.5,6556.5,11593.4,10067,850.6,2911.2,,28.7,608.8,0,1022,
11/08/2023 4:00,1727.1,1928.5,1456.8,1813.1,2998,6306.4,11053.2,9783.9,872.9,2818.5,,28.9,624.4,0,1022.9,
11/08/2023 5:00,1699.9,2007.9,1428.4,1851.6,3051,6215.6,10948.4,9736.3,876.3,2861.5,,28.9,613.4,0,1028.7,
11/08/2023 6:00,1706.7,2237.4,1625.3,1979,3018.9,6386.7,11492.4,9814.4,941.1,2970.9,,28.6,587,0,1023.3,
11/08/2023 7:00,1731.1,1967.2,1398.2,1831.3,3039,6552.3,10879.6,9435.8,818.8,2697.3,,28.6,598.4,0,1021.2,
11/08/2023 8:00,1814.1,1875.6,1495.6,1847.3,3076.9,7271.4,11066.4,9460.1,1111.6,2606.3,,28.6,579.3,0,1025.9,
11/08/2023 9:00,2292.7,2061.6,1590.1,2013,3071.6,8217.2,12379.7,9858.4,1118.4,2755,,28.6,389.9,7.3,1023.6,
11/08/2023 10:00,2330,2091.6,1623.5,2138.9,3168.9,8507,12379.8,9563.3,1152,2848.5,,28.2,456.2,0.5,1018.4,
11/08/2023 11:00,2346.9,2228.2,1681.7,2194.6,3316.1,8616.2,12469.8,9641.3,1194.4,2917.1,,28.2,455.1,0,1024.6,
11/08/2023 12:00,2343.1,2218.2,1374.5,2079.4,3204,8294.2,12410.6,8992,1292.2,2844.2,,28.3,506.2,0,1020.9,
11/08/2023 13:00,2268.9,2274.3,1523.1,2108.9,3344.6,8430.6,12726.3,9284.1,1250.9,2909.6,,28.3,545.6,0,1027.2,
11/08/2023 14:00,2251,2472.9,1716.3,2221.2,3297.5,8980.1,13340.5,10007.8,1168.1,3206.3,,29.1,576.5,0,1021.9,
11/08/2023 15:00,2354.3,2428.9,1764,2247.8,2904.3,8935.3,13813.1,10274.5,1203.9,3266.3,,29.1,584.1,0,1023.6,
11/08/2023 16:00,2320.7,2465.4,1714.4,2179.9,3128.8,8996.3,13588.2,10179.6,1164,3220.1,,29.6,592.7,0,1024.1,
11/08/2023 17:00,2143,2307.7,1685.4,2064.4,2821.6,8285.3,13068.5,9836.2,1075.8,3063,,29.6,626.7,0,1026.2,
11/08/2023 18:00,2043.3,2367.1,1705.3,2053.7,2553,7857.8,13067.9,9979.7,1095.7,3089.3,,29.6,622.9,0,1025.3,
11/08/2023 19:00,2319.4,2696.3,1942.9,2416.4,2880.5,8031.1,14222.5,10666.1,1123.8,3872.5,,29.6,530.4,0,1024.2,
11/08/2023 20:00,2295.6,2911.7,2066.1,2434.3,3144.6,8199.1,14355.1,10743.5,1153.3,3971,,29.6,554,0,1019.8,
11/08/2023 21:00,2304,2908.2,2077.6,2375,2952.2,8264.1,14116.5,10994.9,1565.8,3803.3,,29.6,591.6,0,1021.7,
11/08/2023 22:00,2297,2739,2076,2297.3,2335.6,8026.3,13969.6,11043.5,1755.4,3630.1,,29.2,586.5,0,1021.8,
11/08/2023 23:00,2293.4,2595.4,2087.5,2278.4,2336.7,7951.1,13678.5,11515.2,2145.9,3542.9,,29,587.7,0,1020.7,
12/08/2023 0:00,2403.4,2408.6,1797.1,2136.9,2136,7422.4,12484.4,10750.3,1806.5,3234.3,,29,631.3,0,1020.9,
12/08/2023 1:00,1928.4,2229.9,1865,2050.5,2470.4,7012.5,12068.7,10560.6,1631,3114.3,,29,668.5,0,1019.7,
12/08/2023 2:00,1952.9,2131.2,1709.4,1960.4,2461.4,6651.7,11800,10283.6,1488.1,2933,,29,679.6,0,1023.1,
12/08/2023 3:00,1713.1,2035.5,1612.4,1895.6,2423.7,6400.6,11401.5,9880.1,1463.2,2811.7,,29,689.8,0,1018.2,
12/08/2023 4:00,1706.5,1994.1,1588.6,1871.1,2161.1,6112.4,11189.4,9767.1,1476.7,2722.5,,29,691.9,0,1017.7,
12/08/2023 5:00,1690.2,2012.7,1581.6,1880.2,1764,5875.7,11204.8,9355.4,1191.2,2781.3,,29,603,0,1025.7,
12/08/2023 6:00,1975.1,2191.1,1649.1,1952.8,1921.8,5806.3,11269.1,9474.3,1068,2855.8,,28.9,598.4,0,1023.6,
12/08/2023 7:00,1908.4,1880.5,1187.5,1778.9,2020.7,5562.8,10147.1,8454.4,1083.3,2506.4,,28.9,619.8,0,1026.5,
12/08/2023 8:00,1803.4,1826.1,1155.2,1778.8,1974,5625,9590.6,7708.6,980.7,2428.4,,28.6,600,0,1021.8,
12/08/2023 9:00,1933.1,1874.5,1309.9,1881.2,2014.2,5922.3,9721.8,7551.4,1039.9,2465,,28.6,559.7,0,1027.5,
12/08/2023 10:00,2117.6,1939.2,1381.2,1935.1,2377.2,6260.1,9764.2,7296.4,637.8,2528.5,,28.5,574.4,0,1025.7,
12/08/2023 11:00,2157.1,2033.7,1477.9,1990.5,2558.1,6347.6,9883.3,7226.9,671.7,2578.3,,28.5,560.9,0,1024.3,
12/08/2023 12:00,2088,1988.3,1419,1971,2761.3,6367.5,9637,7143.6,687.1,2576.6,,28.5,585.1,0,1026.1,
12/08/2023 13:00,2352,2111.8,1458.1,1994.6,2702,6414.1,9863.8,7423.4,893.5,2706.2,,29.1,579.8,0,1014.2,
12/08/2023 14:00,2343.2,2210.6,1532.1,2067.8,2714.9,6669.9,10090.5,7770.9,1156.4,2827.1,,29.5,540.5,0,1023.8,
12/08/2023 15:00,2377.5,2290.2,1560.3,2043.2,2712.4,6772.7,10406.3,8142.2,1149.9,2931.5,,29.5,620.8,0,1024.8,
12/08/2023 16:00,2278.7,2260.1,1657.3,2042.2,2676.3,6697.6,10572.8,8499.2,1224.6,2994.5,,30.2,588.2,0,1017.9,
12/08/2023 17:00,2247.1,2240,1357.6,1993,2162.2,6365,10366.7,8545.7,1593.9,2821,,30.2,636.1,0,1029.8,
12/08/2023 18:00,2342,2270.5,1503.2,2026.5,2643.6,6498.4,10548.3,8564.6,1140.1,2944.8,,29.6,597.4,0,1018.8,
12/08/2023 19:00,2430,2694.5,1829,2371.7,2935.7,6928.1,11557.2,9216.7,1256.6,3625,,29.6,516.9,0,1014.3,
12/08/2023 20:00,2417.7,2911.5,1886.6,2375.6,2948.9,7093.8,11846.5,9616.2,1472.7,3773.7,,29.4,539.9,0,1020.5,
12/08/2023 21:00,2401.8,2857.3,1871.9,2339.8,2930.4,7137.7,11927.1,9724.3,1441.6,3692,,29.4,571.2,0,1018.3,
12/08/2023 22:00,2418.2,2722.5,1936.9,2260.4,2879.8,7072,11621.3,9599.7,1221.6,3516,,29.1,595,0,1018,
12/08/2023 23:00,2492.7,2547.5,1768.2,2168.9,2758.9,6778.7,10654,9411.9,1508.6,3247.5,,29,587.2,0,1018.7,
13/08/2023 0:00,2506.6,2342.1,1404.1,2032.5,2752.8,6420.1,9890.5,8805.4,1340.7,3086.7,,28.9,610.1,0,1021.4,
13/08/2023 1:00,2158.9,2177.6,1521.1,1948.1,2740.3,5982.6,9383,8551.4,1396.6,2872.1,,28.9,638.8,0,1012,
13/08/2023 2:00,1940.8,2097.9,1238.6,1874.9,2750,5701.6,9116.2,8508.1,1457.3,2731.6,,28.9,639,0,1016,
13/08/2023 3:00,1948.8,2038.1,1168.1,1829.4,2747.5,5497.5,8706.6,8217,1414,2657.3,,28.9,633.4,0,1016.5,
13/08/2023 4:00,1708.1,1932.7,1163.8,1803.8,2744.8,5320.8,8870.3,8170.3,1327.9,2600.3,,28.9,655.7,0,1016.5,
13/08/2023 5:00,1704.3,2003.5,1184,1819.5,2515.3,5218.4,9246.7,8226.2,1429.7,2604,,28.9,669.3,0,1015.8,
13/08/2023 6:00,1716.4,2151.4,1224.6,1889.1,2607.8,5256.5,9452.6,8136.6,1320.1,2661.2,,28.8,630.8,0,1018.3,
13/08/2023 7:00,1741,1888.4,1152.2,1772.4,2398.5,5162,8611.1,7440.6,1059.4,2398,,28.8,606.3,0,1019.3,
13/08/2023 8:00,1817.9,1875.6,1129.2,1793.8,2129,5281.6,8745.3,7220.8,989.6,2334.7,,28.5,607.8,0,1016.6,
13/08/2023 9:00,1901.9,1954.6,1135,1894.9,2250.4,5682.5,8958.9,7078.4,1040.8,2378.6,,28.5,618.2,0,1014.8,
13/08/2023 10:00,2326.6,2093,1224.5,1964.8,2483,6071.4,8782.1,7058.4,1043.6,2442,,28.4,624.8,0,1019.9,
13/08/2023 11:00,2293,2088.2,1222.6,1988.4,2563,6151.9,8948.7,7037.9,936,2473.9,,28.4,623.9,0,1022.3,
13/08/2023 12:00,2242.1,2196.9,1195.7,1986.1,2625.4,6233.9,8912,6895.9,1193.6,2507.6,,28.5,631.6,0,1001,
13/08/2023 13:00,2281.2,2185.8,1258.9,1989.2,2664.9,6348.1,9150.3,7177.6,1164,2599.6,,28.5,629,0,1019.4,
13/08/2023 14:00,2266.2,2354,1316,2019.2,2721.6,6596.9,9270.9,7420.1,1170.1,2773.2,,29.1,613.4,0,1024.6,
13/08/2023 15:00,2250.2,2365.1,1334.7,2032.9,2710.6,6705.4,9576.8,7696.5,1163.5,2891.8,,29.2,611.1,0,1020,
13/08/2023 16:00,2218.8,2391.8,1342.4,2013.4,2711.2,6758.2,9993.6,7996.8,1172.9,2915.1,,29.2,597.1,0,1020.1,
13/08/2023 17:00,2317.7,2412.8,1424.2,1976.9,2703,6743.6,10273.3,8448.2,1170.4,2922.5,,29.2,600.7,0,1010,
13/08/2023 18:00,2263.6,2407.5,1438.2,2036.8,2751.5,6663.7,10378.7,8546.5,1218,3022.4,,29.2,606.1,0,1013.2,
