datetime,north_generation,north_demand,south_generation,south_demand,metropolitan_generation,metropolitan_demand,central_generation,central_demand,northeast_generation,northeast_demand,hongsa_IMP,malaysia_EXP,malaysia_IMP,laos_IMP,laos_EXP,cambodia_EXP
13/12/2024 12:00,2268.1,2220.9,1241.8,2106.2,2808.3,8078.5,11735.5,7844.9,1498.1,2180.6,1504.4,,58.9,109.4,158.6,
13/12/2024 13:00,2484.1,2241.8,1236.4,2086.3,2642.1,8395.5,12273.9,8044,1490.6,2248.9,1518.7,,58.9,91.9,167,
13/12/2024 14:00,2776.8,2397.7,1270.6,2156.1,2978.1,8838.2,13395.6,8885.8,1348,2458.7,1517.1,,58.9,51.5,179.6,
13/12/2024 15:00,3201.4,2531.6,1234.6,2132.3,3117.3,8824.9,13261.3,9061.7,1302,2570.6,1510.9,,58.9,82.1,138.5,
13/12/2024 16:00,3492,2658.2,1250,2123.9,3111.3,8772.7,12921.9,9239,1291.3,2644.5,1511.8,,58.7,43.1,154.3,
13/12/2024 17:00,3421.1,2607.5,1081.9,2119.3,2701.4,8213.9,12484.3,8761,1410.8,2719.4,1491.3,,58.3,37.9,159.5,
13/12/2024 18:00,3436.8,2969.6,1395.8,2345.6,2868.6,8280.9,13360.6,9498.6,1724.8,3326.5,1510.3,,58.5,15.8,235.2,
13/12/2024 19:00,3453.7,3054.2,1064.2,2395.9,2783.2,8249.7,12713.1,9322.6,1725.6,3228.9,1514.9,,58.4,50,173.5,
13/12/2024 20:00,3450.3,2991.3,1269.1,2298,2733.2,8109.6,11856.8,9113.4,1558.3,3091.6,1510.3,,58.5,103.3,123.9,
13/12/2024 21:00,3452.3,2862.3,1044.8,2202.3,2742,7971,11535,9069,1554.6,2827.6,1507.2,,58.4,134.7,121.2,
13/12/2024 22:00,3459.6,2660.6,1038.5,2088.8,2756,7626.5,10770.2,8864.4,1626.7,2587.2,1511,,58.4,116.6,127.5,
13/12/2024 23:00,3456.4,2567.1,1425.6,2071,3028.7,7407.2,10339.3,9495.9,1608.8,2621.9,1504.4,,58.4,115.6,126.6,
14/12/2024 0:00,2364.1,2260.1,1368.7,1962.4,2923.2,6909.6,9908.6,9092.6,1873.7,2477,1503.9,,58.8,114.8,109.8,
14/12/2024 1:00,2753.2,2259.8,1345.2,1893.8,2850.3,6574,9480,8849.3,1754.8,2368.9,1509.8,,58.8,70.3,129.7,
14/12/2024 2:00,2948.9,2200.6,1277.9,1841.1,2827,6286,9335.2,8885,1744.5,2263.1,1503.6,,58.9,91.2,130.1,
14/12/2024 3:00,2317.8,2035.8,1231.1,1787.6,2854.9,6052.5,9403.4,8750.6,1782.4,2230.6,1511.7,,58.9,100.1,128.2,
14/12/2024 4:00,2338.9,2026.2,1138.2,1781.8,2827.2,5890,9358,8597.2,1732.2,2159.5,1510.3,,58.5,96.8,120.7,
14/12/2024 5:00,2506.2,2111.4,1179.6,1813.1,2647.8,5849.7,9399.2,8562.7,1756.4,2308.4,1514.7,,58.5,79.3,124.8,
14/12/2024 6:00,3094.6,2400.8,1206.7,1891.6,2682.9,5972.9,9243.1,8682.6,1840.2,2540.7,1519.2,,58.7,6.6,93.5,
14/12/2024 7:00,2529.2,2313.8,1320,1927.9,2874.5,6083,9356.4,8486.2,1808.7,2458.2,1515.5,,58.6,0,178.8,
14/12/2024 8:00,2670.8,2300.4,1222.1,1943.8,2876.2,6535,9382.2,8400.5,1818.4,2349.2,1513.4,,58.8,0,207.3,
14/12/2024 9:00,2931.8,2445,1346.6,2084.7,3130.4,7220.8,9494.9,8877.3,1907.7,2317.3,1505.5,,58.8,1.9,174.6,
14/12/2024 10:00,3170.8,2469,1354.7,2149.4,3054.7,7532.7,9477.5,8426.1,1973.4,2214.3,1511.6,,58.8,6,134.7,
14/12/2024 11:00,3135.4,2400.2,1369.8,2148.7,2854.9,7470.2,9503.9,8317,1971.6,2159.3,1508.5,,58.8,42.7,116,
14/12/2024 12:00,2975.8,2323.5,1220.7,2061.4,2629.3,7129.8,9118,7478.6,1940.6,2030.4,1500.9,,58.8,86,92.8,
14/12/2024 13:00,2876,2299.4,978.5,2021.2,2445.2,7093.3,9691.2,7844.9,1917.5,2054.6,1518.7,,58.8,57.8,100.3,
14/12/2024 14:00,3053.9,2401.1,992.8,2097.8,2596.4,7504.6,10635.8,8307.8,1905,2197.9,1510.3,,1.2,36.3,127.7,
14/12/2024 15:00,2921.9,2373.9,955.2,2108,2739.1,7502.4,11051.6,8502.3,1865.5,2269.4,1517.6,,58.4,37.5,126.8,
14/12/2024 16:00,2910,2364.8,981.7,2130.8,3163,7499.9,11281.3,8847.7,1958.5,2446.2,1504.9,,58.8,36.2,137.9,
14/12/2024 17:00,2556.1,2373.5,1336.2,2152.6,3082,7188,11265.1,8780.1,1975,2573.6,1488.8,,58.8,36.8,156.2,
14/12/2024 18:00,3189.1,2828.5,1512.1,2355.9,3291.9,7434,11473.6,9362.2,1981.5,3278.5,1512.3,,58.3,25.6,163.2,
14/12/2024 19:00,3355.3,2881.7,1500.5,2433.6,3446,7536.3,11030.8,9401.1,1974.8,3204,1505.6,,58.1,73.3,158.4,
14/12/2024 20:00,3485.6,2781.5,1477.1,2359.3,3175.2,7437.6,10459.8,9186.4,1979.8,2917.2,1511.2,,58.4,114.9,142.8,
14/12/2024 21:00,3658.3,2612.6,1409,2244.6,3179.6,7356.5,10289.4,9157.8,2020,2618.8,1507.8,,58.4,139.4,118.3,
14/12/2024 22:00,3693.2,2456.7,1271.6,2147.6,2941,7058.5,9797.1,8905.1,2067.2,2376.1,1517.1,,58.7,157.8,107.8,
14/12/2024 23:00,3658.6,2331.7,1334.6,2063,2789.3,6759.1,9133.7,8621.6,1954.7,2257.9,1519.3,,58.7,155.6,105.9,
15/12/2024 0:00,3221.2,2120.2,1247.5,1960.1,2443.1,6343.9,8671.1,8061.8,1950.3,2129.1,1490.1,,58.8,146.5,109.7,
15/12/2024 1:00,3354.5,2086.5,1260.5,1888.2,2447.6,5985.1,8098.5,7941.6,1914.6,2037.3,1499.8,,58.8,124,95.3,
15/12/2024 2:00,3228.9,2047.7,1053.4,1829.8,2709.8,5773.7,7736.2,7926.1,1888.7,1991.5,1505.7,,58.7,124.7,94.8,
15/12/2024 3:00,3065.3,1950.9,1010.5,1773.9,2730.6,5476,7205.3,7733.6,1863.8,1906.4,1511.6,,58.7,130.6,97.1,
15/12/2024 4:00,2364,1867.9,1076.5,1745.3,2743.2,5229.5,7556.7,7721.2,1885.9,1914.4,1508.4,,58.8,124.8,101.6,
15/12/2024 5:00,2576.5,1941.2,1079.9,1791.1,2756.8,5161.8,7581.7,7634.3,1885.1,2067.7,1531.7,,58.8,112.8,148.3,
15/12/2024 6:00,2716.2,2094.9,1061.9,1865.7,2724.4,5233.1,7716.1,7678,2298.5,2298.2,878.2,,58.7,119.6,185.7,
15/12/2024 7:00,2727.1,2065.3,1049.4,1894.8,2736.5,5098.2,7582.5,7342.5,2061.3,2140,879.1,,58.7,71.3,188.7,
15/12/2024 8:00,2341,1905.5,1031.5,1854,2725.6,5096.1,7304,6698.4,2029.9,1920.7,871.3,,58.7,86.1,191.9,
15/12/2024 9:00,2681.8,1974.1,1123,1919.9,2683.1,5366.5,7109.6,6521.9,2172.2,1790.1,859,,58.8,95.8,192.1,
15/12/2024 10:00,2712.4,1928.3,1070,1954.1,2621.5,5435.4,6964.1,6030.2,2067.1,1701.7,870.5,,58.8,107.7,164.5,
15/12/2024 11:00,2426,1865.3,1009.3,1952.8,2184.8,5347.1,7033.6,5527.6,2064.2,1663.5,869.6,,58.8,113.5,143.7,
15/12/2024 12:00,2536.9,1803.8,991.6,1906.4,1986.1,5345.3,6853.8,5402.4,1395.4,1618.1,1472.2,,58.8,127.5,100.2,
15/12/2024 13:00,2568.4,1820.8,1010,1901.5,2459.5,5437.6,6649.7,5357.7,1025,1596.5,1514.1,,58.8,153.9,83.1,
15/12/2024 14:00,2642.4,1912,1006.1,1969.6,2676.4,5723.3,6636.7,5794.7,1793.5,1706.7,1509.6,,58.8,127.7,96.5,
15/12/2024 15:00,3179.6,2058.1,1042.6,2020.7,2661.4,5917.9,7076.4,6194.5,1800.8,1871.1,1493.5,,58.8,60.9,42.8,
15/12/2024 16:00,3310.5,2241.9,976.7,2030.2,2700,5932.9,7330.7,6671.1,1866.7,2082.4,1613.4,,58.4,47.7,63.8,
15/12/2024 17:00,2921.8,2265.4,1342.6,2092.3,2526.7,6072.1,7801.3,7056.1,1883.7,2330.9,1498.5,,58.5,90.5,59.4,
15/12/2024 18:00,3215.5,2783.3,1531.9,2239.5,2855.2,6536,8647.6,7812.6,1956.1,3040.9,1508.7,,58.1,55.1,96.3,
15/12/2024 19:00,3681.5,2830.6,1553.2,2484.2,2925.8,6790.1,9671.4,8200.3,1945.7,3023.4,1514.5,,58.3,90.4,88.8,
15/12/2024 20:00,3681.2,2740.9,1480.8,2390.5,2746.7,6798.7,9685.5,8101.7,2058,2786.8,1511,,58,130,66.7,
15/12/2024 21:00,3658.6,2596,1045.2,2320,2932.5,6705,9366.7,7935.3,2040.3,2462.9,1512,,58,154.6,43,
15/12/2024 22:00,3532.9,2377.3,1082.2,2215,2991.3,6419.8,8011.3,7808.1,1963.8,2245.5,1512.1,,58,169.3,45.3,
15/12/2024 23:00,3456.5,2244.7,1047.8,2118.3,2949,6052.2,7658.9,7687.5,1882.2,2087.6,1511,,58.1,137.8,97,
16/12/2024 0:00,2166.6,1883.6,1096.9,2005.5,3027.5,5640.6,7703.5,7398.4,1763.3,1972.9,1505.3,,58.4,136.9,101,
16/12/2024 1:00,2157.9,1875.3,1010.9,1921.9,3044.4,5314.5,7292.9,7212.5,1742.9,1909.1,1511.4,29.2,,118.6,118,
16/12/2024 2:00,2146.9,1778.2,956.5,1864.6,2834.2,5081.3,7109.3,6965.5,1735.7,1859.6,1516.7,29.1,,130.4,121.2,
16/12/2024 3:00,2128.9,1751.4,932.4,1812.9,2904.4,4872.7,6993.5,6804.9,1789.8,1797.2,1495.2,29,,121.6,119.8,
16/12/2024 4:00,2143.1,1720.5,1006.4,1768.8,2785.5,4734.6,7048.6,6730.3,1501.9,1827.1,1512.1,29,,135.1,105.3,
16/12/2024 5:00,2146.4,1850.1,1245.5,1805.9,2488.7,4866.3,7895.9,7021.2,1448.5,1996.8,1500.4,28.8,,116.4,126.1,
16/12/2024 6:00,2543.3,2186.1,1329,1945.4,2633.2,5353,8127.3,7547.9,1717.2,2411,1506,28.8,,87.4,166.5,
16/12/2024 7:00,2582.1,2179.1,1371.8,1982.9,2726.1,5793.1,8261.4,7574.1,1637.5,2445.8,1501.2,28.8,,25.7,227.2,
16/12/2024 8:00,2466.8,1981.6,1398.1,1948.1,2434.8,6473.5,8326.2,7431.4,1628,2074.7,1504,28.8,,62.8,170.7,
16/12/2024 9:00,2932,2044.1,1349.9,2079.5,2697.3,7163.7,8548.6,7414.8,1795.1,1953,1487.9,28.9,,44.4,170.9,
16/12/2024 10:00,2979.1,2003.5,1125.1,2096.9,2376.6,7272.3,8600.4,6934.8,1930.2,1813.2,1506,28.9,,134.6,116.8,
16/12/2024 11:00,2991.2,2003,1036.4,2077.3,2384.5,7376.6,8547.4,6646,1808,1803.3,1506.5,28.7,,136.5,110.6,
16/12/2024 12:00,2410.8,1866.8,1015.5,1969.9,2237.5,6946.5,8058.3,5937.8,1669.2,1716.9,1503.6,28.7,,168,75.9,
16/12/2024 13:00,2285,1799.6,1109.7,1923,2653.6,7020.8,8222.1,6266.3,1365.6,1754.9,1508.7,28.7,,185.2,63.4,
16/12/2024 14:00,2800.1,2016.2,1102.5,2011.3,3032.2,7742.6,9327.3,7183.9,1568,1968.9,1509.7,28.7,,142.2,75.9,
16/12/2024 15:00,3066,2113.9,1057.3,2005.3,3182.8,7852.6,9593.1,7623.6,1517.2,2123.7,1505.8,28.7,,155,65.8,
16/12/2024 16:00,3218.1,2229.5,1054.2,2010.3,3398.3,8013,10050.7,8210.5,1519.5,2324.8,1503.7,28.7,,111,84.1,
16/12/2024 17:00,3144.1,2314.9,1057.6,1993,3492.6,7720.8,9839.7,8286.2,1556.9,2526.9,1502.4,28.6,,114.2,92.1,
16/12/2024 18:00,3425.4,2749.9,1053.1,2184.7,3760.5,7854.3,10655.9,8995.8,1991.2,3178.9,1505.7,28.6,,52.2,137.4,
16/12/2024 19:00,3432.5,2793.6,1053.6,2338.6,3750.3,7898,10798.2,9214.5,2127.2,3151.1,1507.9,28.6,,66,99.8,
16/12/2024 20:00,3388.9,2714.1,1037.5,2285.1,3457.2,7700.9,10268.6,8802.2,2149.4,2892.5,1507.9,28.6,,89.2,75.4,
16/12/2024 21:00,3394.7,2541.6,1040.8,2195.9,2942.8,7483.1,10020,8721.5,2041.3,2576.1,1505.1,28.7,,144.9,56.6,
16/12/2024 22:00,3329.8,2334.8,1041.6,2073.3,2729.3,7127.2,9257.4,8356.7,1974.3,2282.9,1510.1,28.7,,147.8,52.9,
16/12/2024 23:00,3125.7,2239.9,1027.3,2047.2,3071.1,6795.1,8676.4,8648.3,2148.4,2238.9,1501.8,28.6,,82,84.1,
17/12/2024 0:00,2535.5,2038.7,1000.8,1931.6,2947.4,6265.9,8332.7,8203.7,1724.2,2069.2,1522.3,28.6,,105.2,75.5,
17/12/2024 1:00,2045.3,1866.8,1385.9,1882.1,3082.5,5886,8165.4,8258.5,1417.9,1987,1506.1,28.7,,119.5,69.2,
17/12/2024 2:00,2045.5,1817.3,1327.5,1846.6,2789.3,5613.6,8091.1,7959.4,1463.2,1919,1500.5,28.7,,107.3,80.1,
17/12/2024 3:00,2028.2,1755.3,1210.5,1797.2,2810.8,5334.1,8090.3,7948.8,1539.9,1871.8,1503,28.7,,107.7,74.8,
17/12/2024 4:00,2045,1782.6,1195.9,1763.7,2698.2,5159.4,8103.2,7843.2,1526.2,1863.7,1504,28.7,,100.7,80,
17/12/2024 5:00,2044.3,1883.1,1322.8,1818.9,2822.4,5207.2,8076.1,7748.2,1468.9,2027.4,1484.4,28.8,,109.8,91.7,
17/12/2024 6:00,2199.6,2216.5,1420.4,1950.4,3099.9,5618.5,8223.7,8296.5,1756.8,2458.2,1511.3,28.8,,39.5,125.8,
17/12/2024 7:00,2573.4,2244.2,1383,1927.7,3042.9,5890.4,8108.7,8023.4,1772,2470.4,1495.1,29,,0,183.9,
17/12/2024 8:00,2222,1983.3,1221.1,1893.8,2722,6392.6,8326.5,7642.3,1687.7,2093.2,1495.3,29,,0,213.8,
17/12/2024 9:00,2615.6,1945.1,1279.3,2052.2,2471.4,7078.9,8355.8,7378.6,1838.4,1963.9,1500.4,28.8,,13.3,176,
17/12/2024 10:00,2908.1,2002.5,1231.2,2121.6,2412.9,7215.6,8461.7,6985.3,1762.2,1863.9,1505.4,28.1,,132.9,65.7,
17/12/2024 11:00,2728.3,1947.3,1287.3,2139.7,2595,7279.3,8514.5,6767.4,1621.6,1798.5,1491.3,28.8,,127.5,60.6,
17/12/2024 12:00,2555.8,1868.1,927.1,2066.8,2870.6,6835.1,7564.2,6042,1427.5,1691.1,1498.8,28.8,,173,39.4,
17/12/2024 13:00,2684.9,1921.4,1021.8,2075.3,3129.6,7064.4,7773,6385.9,1311.4,1742.8,1506.2,28.9,,143.4,39.5,
17/12/2024 14:00,2886.3,2111.3,986.2,2170.9,3167.6,7726.9,9266.3,7346.9,1259.9,2015.8,1498.4,28.9,,96.4,72.1,
17/12/2024 15:00,3530.5,2330.7,1007.7,2194.1,3425.7,7913,9485.6,7798.1,1203.4,2191,1501,29.1,,112.9,56.9,
17/12/2024 16:00,3470.1,2430.1,1019.1,2172.7,3424.6,8124.7,9987.7,8456.2,1207.2,2407.6,1502.5,29.1,,81.2,75.9,
17/12/2024 17:00,3049.1,2430,1241.8,2075.7,2931,7782.2,10195.7,8542.7,1166.8,2619,1492.6,29.2,,102.3,85.3,
17/12/2024 18:00,3321.3,2767.8,1388.3,2283.3,3351.1,7872,10747.6,9296.2,1852.8,3278,1498.1,29.2,,36.4,124.9,
17/12/2024 19:00,3338.6,2964.4,1392.1,2500.5,2786.3,7929.2,11283.1,9377.4,1774.7,3292.4,1501.7,29.2,,43.1,119,
17/12/2024 20:00,3336.9,2877.1,1060.4,2419,3140.5,7695.7,10335.8,8881.3,1562.8,3047.2,1499.8,29.1,,97.8,98.1,
17/12/2024 21:00,3334.8,2657.5,1085.1,2324.7,3147.9,7489.9,10148.4,8752,1686.2,2639.4,1498.3,29,,140,73.8,
17/12/2024 22:00,3342,2449.2,1044.7,2212.5,3195.5,7071.4,9053.2,8515.7,1722.7,2346.5,1503.8,29,,116.3,88.1,
17/12/2024 23:00,3144,2271.2,1392,2174.3,3170.7,6774.3,8882.6,8861.6,1620,2311,1504.8,28.9,,91.2,113,
18/12/2024 0:00,2699.6,2092.9,1049.9,2043.6,3012.3,6234,8323,8425.4,1599.1,2196.6,1498.8,28.9,,109.7,92.8,
18/12/2024 1:00,2061.5,1918.1,1391.6,1958.2,3080.6,5840.2,8161.4,8420.1,1591.5,2067.5,1508.2,28.8,,104.6,84.5,
18/12/2024 2:00,2052.7,1853.7,1392.6,1906.5,2923.8,5590.7,7876.4,8350.9,1739.4,1998.6,1498.8,28.8,,118.2,91,
18/12/2024 3:00,2065.4,1824.3,1292.5,1848.2,2877.1,5344,7527.7,8135.4,1872.3,1957.7,1500.1,28.8,,110.4,97,
18/12/2024 4:00,2073,1813.1,1240.9,1835.1,2872.5,5274.3,7470.2,7984.8,1871.2,1929.4,1494.1,28.8,,124.2,93.1,
18/12/2024 5:00,2065.6,1979.1,1382.1,1887.5,3050.6,5348.5,7577.2,8164.9,1754.1,2109.3,1502.9,28.8,,122.5,90.3,
18/12/2024 6:00,2491.8,2303,1381.9,2021.7,3220.8,5751.6,7643.2,8595.9,1872.5,2504,1509.8,28.8,,50.5,133.5,
18/12/2024 7:00,2694.6,2288.1,1374.7,1964.2,2923.5,6062.7,7664.2,8282.1,1864.7,2504.3,1499.2,28.7,,1.9,204.1,
18/12/2024 8:00,2236.9,2006.4,1386.9,1898.8,3001.1,6579.1,7684.2,7820.2,1761.5,2078.3,1506.3,28.7,,27.9,189,
18/12/2024 9:00,2851.5,2055,1359.1,2055.5,2944,7263.6,8012.5,7452.8,1933.1,1961.8,1497.8,28.7,,18.4,193.8,
18/12/2024 10:00,2454.4,1947.5,1326.4,2136.3,3163.3,7433.7,7890.9,7070.5,1944.2,1839.2,1486.5,28.7,,100.9,155.8,
18/12/2024 11:00,2413.9,1965.3,1398.9,2183.6,3215.3,7492,7861.5,6920.6,1951.5,1814.6,1493,28.8,,107,144.9,
18/12/2024 12:00,2401.6,1833.1,1317.9,2073.3,2753.9,7085.2,7493.1,6126.8,1925.6,1680.5,1473.2,28.8,,116,126.1,
18/12/2024 13:00,2430.8,1916.7,1266.4,2114,2730.6,7356.6,8047.8,6413.3,1915.3,1724.3,1504.6,28.9,,91.7,125.8,
18/12/2024 14:00,3054.4,2198,1367.7,2261.4,2941.9,7992.3,9344.4,7357.2,1849.8,1990.1,1493.8,29.1,,47,119.8,
18/12/2024 15:00,3116.5,2280.6,1391.2,2283.1,3214.6,8188.6,9359,7757.7,1676.4,2169.6,1505.3,29.2,,63.6,119.4,
18/12/2024 16:00,3204.2,2399.3,1399.8,2253,3252.6,8337.7,10066.5,8429.4,1689.6,2356.7,1505.2,29.2,,42,133.7,
18/12/2024 17:00,3266.8,2487.6,1241.3,2209.3,2775,7992.6,10809.2,8471,1631.4,2531.5,1495.2,29.3,,22,129.9,
18/12/2024 18:00,3386.7,2899.4,1207.6,2312.3,2834.7,8065,11572.2,9081.2,1704.4,3217.1,1516.2,29.3,,0,207,
18/12/2024 19:00,3375.2,3014.4,1273,2594.6,2642.7,8175.2,11668.9,9303.9,1829.9,3218.1,1500.3,29.3,,1.8,185.2,
18/12/2024 20:00,3380,2883.1,1292.6,2520.2,2556.8,7947.5,10958.8,8876.3,1865.3,2927.5,1502.9,29.3,,53.9,111.2,
18/12/2024 21:00,3337,2677.9,1325,2440.2,2785.1,7752.3,10523.7,8748.5,1899.1,2562.9,1505.3,29.3,,103.9,92.7,
18/12/2024 22:00,3335.6,2470.5,1078.5,2306.5,2577.3,7364.5,9826.3,8443,1907.5,2261,1506,29.2,,127.1,84.5,
18/12/2024 23:00,3304.4,2306.9,1390,2275.2,2795.3,7052,9315.9,8808.6,1832.2,2242.6,1533,29.1,,70.1,142.1,
19/12/2024 0:00,3247.7,2184.5,1084.5,2153.5,2404.3,6546.2,8816.7,8194.8,1808.7,2101.3,1328.8,29,,55.3,135.6,
19/12/2024 1:00,2088.7,1930.5,1041.4,2039.5,3173.8,6155.1,8339.2,8207,1771.6,2029.3,1320.3,28.9,,62.9,118.1,
19/12/2024 2:00,2088.1,1858.9,1004.3,1970.5,3168.9,5814.1,7834,8275.5,1951.7,2016,1333.4,28.9,,73.8,124.2,
19/12/2024 3:00,2105.2,1831.1,983.8,1907.1,3205.6,5530.8,7719.3,8076.9,1512.3,1978.1,1441.3,28.8,,84,118.7,
19/12/2024 4:00,2074.6,1842.1,984.9,1885.9,3209.6,5390.7,7866.3,8064.6,1507.6,1944.7,1509.4,28.8,,77,121.7,
19/12/2024 5:00,2204.6,1936.5,1017.5,1915.8,3114.7,5423.6,8217.2,8056.1,1444.4,2125.4,1507.9,28.8,,88.5,121.8,
19/12/2024 6:00,2972.3,2316.5,1047.6,2028.2,2940.6,5829.1,8516.1,8261.9,1707.6,2486.4,1517.8,28.8,,45.6,184.6,
19/12/2024 7:00,2649.4,2249.2,1281.2,1960,2902.1,6060.2,8314.2,8096.1,1730.8,2464.5,1510.1,28.8,,1.7,226.2,
19/12/2024 8:00,2717.6,2076.6,1030.2,1899.3,2755.7,6566,8220.5,7580,1668.5,2037.4,1509.1,28.8,,42.5,224.8,
19/12/2024 9:00,2695.4,2034.9,1139.3,2059.2,2789,7174.4,8608.7,7509.6,1763.2,1928.2,1508.8,28.8,,78.5,216.3,
19/12/2024 10:00,2515.6,1974.4,1061,2116.8,2770.6,7293.4,8477.1,6943.8,1777.4,1809.5,1519.4,28.6,,93.5,165.2,
19/12/2024 11:00,2463.4,1919.5,1023.2,2170.5,2765.5,7311.6,8431.9,6777.6,1668.9,1811.5,1513,28.6,,118.6,144.4,
19/12/2024 12:00,2297,1817.4,910.7,2117.7,2300.4,6948.3,8599.1,6129.2,1672.7,1702,1502.5,28.7,,156.1,106.7,
19/12/2024 13:00,2319,1821.6,1007.2,2138.7,2531.2,7157.9,9634,6504.5,1073.3,1739.4,1518.5,28.7,,126.7,107.9,
19/12/2024 14:00,2788.6,2045.5,1005.2,2266.2,2784.9,7795.7,10177.9,7329.1,1628.6,1967.7,1507.5,28.8,,81.4,140.8,
19/12/2024 15:00,3103.4,2187.1,968.7,2275.3,3166.1,7998.7,9822.7,7781.3,1584.5,2104.8,1516.8,29.1,,78.1,98.9,
19/12/2024 16:00,3323.5,2382.4,972,2245.9,3445.4,8166.2,9962.5,8374.8,1572,2336.5,1511.5,29.1,,55.9,110.4,
19/12/2024 18:00,3343.3,2823.4,1074.9,2292.8,3484.4,7912.4,10735.1,9046.7,1684.5,3199.6,1511.8,29.1,,33,153.5,
19/12/2024 19:00,3350,2890.3,1299.3,2582.8,3120.4,7963.6,10614.7,9190.8,1777.2,3172,1504.4,29.1,,45.9,122,
19/12/2024 20:00,3322.8,2780.2,1290.3,2516.7,3371.2,7734.4,9789.3,8759.6,1881.1,2871.2,1506.6,29.2,,101.2,85.1,
19/12/2024 21:00,3274.7,2578.9,1184.9,2411.7,3367.4,7491.4,9315.7,8596.4,1905.3,2522,1510.7,29.2,,118.6,99.5,
19/12/2024 22:00,3337.2,2346.7,952.3,2309.1,3143.3,7069.5,8517.6,8281.9,1966.4,2210,1502.4,29,,142.1,65.8,
19/12/2024 23:00,3259.2,2254.6,1014.2,2279.9,2538.8,6699.4,8957.5,8680.4,1952.3,2180,1508.1,29,,123.9,98.5,
20/12/2024 0:00,2516.4,2021,1176.4,2142.2,2464.6,6179.3,7997.1,8037.3,1934.8,2053.2,1515,28.9,,90,117.1,
20/12/2024 1:00,2332.5,1851.4,1298.3,2022.8,2716.8,5776.7,8108.5,7976.3,1895.4,1963.1,1514.7,28.9,,93.9,137.5,
20/12/2024 2:00,2331.2,1819.1,1237.9,1958.3,2462.6,5536.2,8036.2,7858.5,1864.3,1894.6,1501.8,28.7,,105,113.8,
20/12/2024 3:00,2086.9,1730.4,1003.7,1901.1,2496.6,5255.3,7868.8,7690.8,1830.4,1845.2,1503.4,28.8,,109.5,119.7,
20/12/2024 4:00,2081.4,1749.9,1007.3,1872.2,2491.7,5149.4,7930.2,7626.6,1815,1866.3,1514.1,28.7,,104.3,116.9,
20/12/2024 5:00,2085.5,1868.6,1106.6,1899.7,2498.3,5181.6,8041.5,7623.5,1735.8,2041.4,1511,28.7,,99.9,130.5,
20/12/2024 6:00,2569,2178.9,1300.3,2013.4,2812,5568.8,8042.5,7910.8,1756.5,2397.7,1512.7,28.7,,58.2,173.9,
20/12/2024 7:00,2604.2,2136.6,1360.7,1936.1,2901.8,5841.8,8151.8,7832.7,1740.6,2424.8,1519.1,28.7,,6.2,221.3,
20/12/2024 8:00,2684.2,1991.8,1027.1,1866.3,2566.7,6263.5,8172.4,7387.4,1698.9,2054,1513.9,28.6,,45.9,198.8,
20/12/2024 9:00,2953.8,1924.3,1036.6,2022.4,2580.8,6845.6,8267,7131.4,1702.2,1912.6,1504.4,28.6,,37.9,208.2,
20/12/2024 10:00,2386.8,1873.2,1023,2093.9,2634.7,6957,8255.6,6755.7,1872.5,1766.8,1510.7,28.5,,130.9,145.9,
20/12/2024 11:00,2326.9,1789.1,1187.6,2143.3,2789.8,7016,7799.8,6551.2,1762.7,1753.4,1505.5,28.5,,158.7,127,
20/12/2024 12:00,2316.6,1771,994.7,2096.8,2743.2,6675.3,7374,5867.5,1605.7,1651.4,1496.1,28.6,,167.6,111.4,
20/12/2024 13:00,2432,1783.3,1004,2092,2748,6743,7474.8,6164.5,1593.7,1711.1,1511,28.6,,157.9,114.6,
20/12/2024 14:00,2932,2003.1,994.5,2220.3,3149.1,7418.5,8685.4,7108.1,1551.4,1954.8,1510.6,29.1,,123.8,111.6,
20/12/2024 15:00,3281.4,2150.1,1051.6,2245.4,3305.5,7596.4,8747.5,7498.5,1479.2,2146.5,1508.3,29.1,,114.1,118,
20/12/2024 16:00,3506.6,2321.4,1022.9,2226.2,3349.7,7675.7,9243.9,7905,1421.4,2297.1,1507.9,29.2,,95,127.9,
20/12/2024 17:00,3085,2263.2,1020.3,2184.7,3435.1,7273.5,9347,8001.7,1386.4,2407.7,1508.1,29.2,,84,130.4,
20/12/2024 18:00,3348.6,2720.5,1014,2302.6,3193.1,7364.5,9883.6,8568.6,1466.1,3117.2,1499.9,29.3,,62.1,150.8,
20/12/2024 19:00,3361.7,2778.6,1275.2,2544.8,3181.7,7412.2,9771.6,8819.7,1772.6,3094.6,1514.2,29.3,,77.1,112.7,
20/12/2024 20:00,3344.6,2671.2,1250.4,2463.3,2998.2,7178,9176.2,8341.4,1600.2,2826.3,1509.1,29.3,,130.1,84.1,
20/12/2024 21:00,3351.3,2481.6,1244.7,2380.5,2878.5,6956.6,9016.5,8200.5,1530.3,2522.4,1503.9,29.2,,165.4,60.8,
20/12/2024 22:00,3348.6,2294.7,1245.1,2288.5,2816.9,6567.8,7909.8,7849.3,1463.3,2250,1509,29.1,,190.6,62.7,
20/12/2024 23:00,3211.9,2154,1236.9,2269.6,2986.9,6291.5,8175.3,8388.3,1343.2,2235.8,1508.5,29,,161,93.3,
21/12/2024 0:00,2292.4,1923.6,997.4,2135.1,2655.9,5853.8,7479.1,7933.7,1253,2131,1506.6,28.9,,151.1,94,
